id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,udps.label,udps.flowsimhashvalue
63,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58620,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200188002,1678200188062,60,2,204,1678200188002,1678200188002,0,1,62,1678200188062,1678200188062,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7025357492"
64,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58620,"112.64.62.233","2c:b2:1a:55:86:07","2c:b2:1a",19686,17,4,0,0,1678200188147,1678200196836,8689,53,9053,1678200188147,1678200196836,8689,27,4843,1678200188182,1678200196835,8653,26,4210,"STUN","Network",0,6,"","","","","","Unspecified","7041873072"
65,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58630,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200188749,1678200188811,62,2,204,1678200188749,1678200188749,0,1,62,1678200188811,1678200188811,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7023260340"
66,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58640,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200188749,1678200188811,62,2,204,1678200188749,1678200188749,0,1,62,1678200188811,1678200188811,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7042117814"
67,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58638,"222.128.173.61","2c:b2:1a:55:86:07","2c:b2:1a",53909,17,4,0,0,1678200188823,1678200194630,5807,54,8665,1678200188823,1678200194577,5754,27,4435,1678200188880,1678200194630,5750,27,4230,"STUN","Network",0,6,"","","","","","Unspecified","6272018864"
68,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58630,"218.60.173.125","2c:b2:1a:55:86:07","2c:b2:1a",4480,17,4,0,0,1678200188829,1678200194648,5819,52,8004,1678200188829,1678200194578,5749,28,4242,1678200188880,1678200194648,5768,24,3762,"STUN","Network",0,6,"","","","","","Unspecified","6809414064"
69,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58632,"218.60.173.113","2c:b2:1a:55:86:07","2c:b2:1a",4480,17,4,0,0,1678200188829,1678200194639,5810,51,7910,1678200188829,1678200194578,5749,27,4132,1678200188880,1678200194639,5759,24,3778,"STUN","Network",0,6,"","","","","","Unspecified","6800649650"
70,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5886,"219.153.35.252","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200188906,1678200196497,7591,13,2625,1678200188906,1678200196438,7532,5,449,1678200188924,1678200196497,7573,8,2176,"TLS","Web",1,1,"","","","","","web","6672723127"
71,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5889,"106.11.43.246","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200189074,1678200189128,54,2,121,1678200189074,1678200189074,0,1,55,1678200189128,1678200189128,0,1,66,"TLS","Web",1,1,"","","","","","web","6844693938"
72,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5847,"49.79.227.198","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200189241,1678200189294,53,2,121,1678200189241,1678200189241,0,1,55,1678200189294,1678200189294,0,1,66,"TLS","Web",1,1,"","","","","","web","7448834999"
73,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",1997,"108.177.125.188","2c:b2:1a:55:86:07","2c:b2:1a",5228,6,4,0,0,1678200190538,1678200190597,59,2,121,1678200190538,1678200190538,0,1,55,1678200190597,1678200190597,0,1,66,"Unknown","Unspecified",0,0,"","","","","","Unspecified","8547511219"
74,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58650,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200194698,1678200194751,53,2,204,1678200194698,1678200194698,0,1,62,1678200194751,1678200194751,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7040021174"
75,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58660,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200194699,1678200194760,61,2,204,1678200194699,1678200194699,0,1,62,1678200194760,1678200194760,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7042134192"
76,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58654,"114.250.177.64","2c:b2:1a:55:86:07","2c:b2:1a",21012,17,4,0,0,1678200194784,1678200196092,1308,43,8131,1678200194784,1678200196092,1308,21,4473,1678200194836,1678200196092,1256,22,3658,"STUN","Network",0,6,"","","","","","Unspecified","7023260340"
77,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58646,"58.20.156.36","2c:b2:1a:55:86:07","2c:b2:1a",4480,17,4,0,0,1678200194841,1678200196120,1279,39,6457,1678200194841,1678200196120,1279,20,3308,1678200194874,1678200196120,1246,19,3149,"STUN","Network",0,6,"","","","","","Unspecified","6945573171"
78,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5965,"106.11.43.215","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200196136,1678200196411,275,25,10880,1678200196136,1678200196411,275,11,3068,1678200196196,1678200196411,215,14,7812,"TLS.Alibaba","Web",0,6,"valp.atm.youku.com","fcd7fea8eaf7d6af3334b9b8dfd20ee0","afbc203706421f15554867b55caf16d6","","","web","7516184375"
79,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49379,"175.154.176.191","2c:b2:1a:55:86:07","2c:b2:1a",27323,17,4,0,0,1678200177706,1678200192073,14367,228,32376,1678200177706,1678200192073,14367,228,32376,0,0,0,0,0,"STUN","Network",0,6,"","","","","","Unspecified","7312650678"
80,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49371,"111.201.150.3","2c:b2:1a:55:86:07","2c:b2:1a",20891,17,4,0,0,1678200177974,1678200187083,9109,59,10306,1678200177974,1678200186913,8939,30,5673,1678200178026,1678200187083,9057,29,4633,"STUN","Network",0,6,"","","","","","Unspecified","7235061809"
81,0,"157.148.54.156","2c:b2:1a:55:86:07","2c:b2:1a",8000,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",4028,17,4,0,0,1678200178730,1678200194396,15666,6,774,1678200178730,1678200194396,15666,6,774,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","","","Unspecified","6383389489"
82,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49391,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200178995,1678200189110,10115,4,408,1678200178995,1678200189051,10056,2,124,1678200179049,1678200189110,10061,2,284,"STUN","Network",1,3,"","","","","","Unspecified","7449022771"
83,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49401,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200178995,1678200179063,68,2,204,1678200178995,1678200178995,0,1,62,1678200179063,1678200179063,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7449022771"
84,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49405,"123.139.23.127","2c:b2:1a:55:86:07","2c:b2:1a",18580,17,4,0,0,1678200179125,1678200195671,16546,68,10966,1678200179125,1678200195414,16289,34,5947,1678200179134,1678200195671,16537,34,5019,"STUN","Network",0,6,"","","","","","Unspecified","6631002163"
85,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5950,"114.112.207.37","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200179436,1678200189447,10011,32,9800,1678200179436,1678200189338,9902,16,3353,1678200179485,1678200189447,9962,16,6447,"TLS.Alibaba","Web",0,6,"yt1.mmstat.com","39702233bf566f395266354013f18db1","b898351eb5e266aefd3723d466935494","","","web","6945763253"
86,0,"218.194.224.231","2c:b2:1a:55:86:07","2c:b2:1a",443,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",22764,6,4,0,0,1678200179466,1678200196875,17409,11,2064,1678200179466,1678200196875,17409,6,1794,1678200179511,1678200196765,17254,5,270,"TLS","Web",1,1,"","","","","","Unspecified","6400084275"
87,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",55556,"58.20.156.37","2c:b2:1a:55:86:07","2c:b2:1a",4480,17,4,0,0,1678200180099,1678200196117,16018,32,4052,1678200180099,1678200196117,16018,16,2032,1678200180130,1678200196117,15987,16,2020,"STUN","Network",0,6,"","","","","","Unspecified","7431541041"
88,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5951,"106.8.151.228","2c:b2:1a:55:86:07","2c:b2:1a",80,6,4,0,0,1678200180171,1678200180364,193,16,4688,1678200180171,1678200180306,135,8,4008,1678200180237,1678200180364,127,8,680,"HTTP.Alibaba","Web",0,6,"static-pcs-sdk-server.alibaba.com","","","WinHttpClient","application/json","web","6962532149"
89,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49397,"221.241.189.209","2c:b2:1a:55:86:07","2c:b2:1a",53561,17,4,0,0,1678200180733,1678200195709,14976,239,33938,1678200180733,1678200195709,14976,239,33938,0,0,0,0,0,"STUN","Network",0,6,"","","","","","Unspecified","8455613360"
90,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49399,"175.153.169.225","2c:b2:1a:55:86:07","2c:b2:1a",17832,17,4,0,0,1678200180942,1678200195903,14961,238,33796,1678200180942,1678200195903,14961,238,33796,0,0,0,0,0,"STUN","Network",0,6,"","","","","","Unspecified","7176327735"
91,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58556,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200180996,1678200181051,55,2,204,1678200180996,1678200180996,0,1,62,1678200181051,1678200181051,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7040021174"
92,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58566,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200180996,1678200191132,10136,4,408,1678200180996,1678200191074,10078,2,124,1678200181053,1678200191132,10079,2,284,"STUN","Network",1,3,"","","","","","Unspecified","7040021174"
93,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58570,"110.241.39.166","2c:b2:1a:55:86:07","2c:b2:1a",23372,17,4,0,0,1678200181123,1678200186992,5869,52,8207,1678200181123,1678200186915,5792,26,4222,1678200181176,1678200186992,5816,26,3985,"STUN","Network",0,6,"","","","","","Unspecified","7306442168"
94,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",1034,"218.194.224.231","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200182795,1678200193055,10260,6,600,1678200182795,1678200193055,10260,4,322,1678200182907,1678200193009,10102,2,278,"TLS","Web",0,6,"","","","","","web","7482634165"
95,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58576,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200183021,1678200183077,56,2,204,1678200183021,1678200183021,0,1,62,1678200183077,1678200183077,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7042117814"
96,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58586,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200183022,1678200193138,10116,4,408,1678200183022,1678200193087,10065,2,124,1678200183077,1678200193138,10061,2,284,"STUN","Network",1,3,"","","","","","Unspecified","7040021174"
97,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58582,"123.112.67.60","2c:b2:1a:55:86:07","2c:b2:1a",19578,17,4,0,0,1678200183213,1678200194639,11426,63,10464,1678200183213,1678200194576,11363,31,5665,1678200183268,1678200194639,11371,32,4799,"STUN","Network",0,6,"","","","","","Unspecified","7167954993"
98,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58576,"117.12.232.31","2c:b2:1a:55:86:07","2c:b2:1a",30049,17,4,0,0,1678200183215,1678200186992,3777,49,8595,1678200183215,1678200186915,3700,25,4401,1678200183247,1678200186992,3745,24,4194,"STUN","Network",0,6,"","","","","","Unspecified","6912020791"
99,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",55556,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200185126,1678200195294,10168,4,408,1678200185126,1678200195208,10082,2,124,1678200185193,1678200195294,10101,2,284,"STUN","Network",1,3,"","","","","","Unspecified","7040021174"
100,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",55566,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200185126,1678200185193,67,2,204,1678200185126,1678200185126,0,1,62,1678200185193,1678200185193,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7176410165"
101,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5879,"59.82.31.250","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200186324,1678200194671,8347,173,171371,1678200186324,1678200194671,8347,31,18424,1678200186379,1678200194670,8291,142,152947,"TLS","Web",0,6,"","","","","","web","7243455031"
102,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58596,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200186931,1678200186992,61,2,204,1678200186931,1678200186931,0,1,62,1678200186992,1678200186992,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7312650678"
103,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58606,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200186931,1678200186992,61,2,204,1678200186931,1678200186931,0,1,62,1678200186992,1678200186992,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7314617270"
104,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49381,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200187058,1678200187109,51,2,204,1678200187058,1678200187058,0,1,62,1678200187109,1678200187109,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7176409137"
105,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58592,"119.188.52.31","2c:b2:1a:55:86:07","2c:b2:1a",4480,17,4,0,0,1678200187097,1678200194630,7533,51,7863,1678200187097,1678200194577,7480,27,4136,1678200187146,1678200194630,7484,24,3727,"STUN","Network",0,6,"","","","","","Unspecified","6809266610"
106,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58594,"58.20.156.34","2c:b2:1a:55:86:07","2c:b2:1a",4480,17,4,0,0,1678200187098,1678200188755,1657,43,6846,1678200187098,1678200188722,1624,23,3615,1678200187127,1678200188755,1628,20,3231,"STUN","Network",0,6,"","","","","","Unspecified","6272018864"
107,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58616,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200188002,1678200188062,60,2,204,1678200188002,1678200188002,0,1,62,1678200188062,1678200188062,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7039889590"
108,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58626,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200188002,1678200188062,60,2,204,1678200188002,1678200188002,0,1,62,1678200188062,1678200188062,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7042118326"
109,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58636,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200188749,1678200188811,62,2,204,1678200188749,1678200188749,0,1,62,1678200188811,1678200188811,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7312651190"
110,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5888,"106.11.43.183","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200188940,1678200189018,78,2,121,1678200188940,1678200188940,0,1,55,1678200189018,1678200189018,0,1,66,"TLS","Web",1,1,"","","","","","web","6698155187"
111,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58640,"183.134.202.68","2c:b2:1a:55:86:07","2c:b2:1a",18195,17,4,0,0,1678200189687,1678200196859,7172,115,16330,1678200189687,1678200196859,7172,115,16330,0,0,0,0,0,"STUN","Network",0,6,"","","","","","Unspecified","7440634679"
112,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5892,"111.123.54.251","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200190189,1678200190229,40,2,121,1678200190189,1678200190189,0,1,55,1678200190229,1678200190229,0,1,66,"TLS","Web",1,1,"","","","","","web","6945345335"
113,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5929,"203.119.169.246","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200190288,1678200190338,50,2,121,1678200190288,1678200190288,0,1,55,1678200190338,1678200190338,0,1,66,"TLS","Web",1,1,"","","","","","web","7314683318"
114,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5916,"114.112.207.71","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200190407,1678200190450,43,2,121,1678200190407,1678200190407,0,1,55,1678200190450,1678200190450,0,1,66,"TLS","Web",1,1,"","","","","","web","6912020791"
115,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58646,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200194698,1678200194749,51,2,204,1678200194698,1678200194698,0,1,62,1678200194749,1678200194749,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7314616758"
116,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",58656,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200194699,1678200194760,61,2,204,1678200194699,1678200194699,0,1,62,1678200194760,1678200194760,0,1,142,"STUN","Network",1,3,"","","","","","Unspecified","7040021174"
117,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5961,"106.8.151.228","2c:b2:1a:55:86:07","2c:b2:1a",80,6,4,0,0,1678200194811,1678200194986,175,15,4634,1678200194811,1678200194932,121,8,4008,1678200194870,1678200194986,116,7,626,"HTTP.Alibaba","Web",0,6,"static-pcs-sdk-server.alibaba.com","","","WinHttpClient","application/json","web","6962532149"
118,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",27614,"218.194.224.231","2c:b2:1a:55:86:07","2c:b2:1a",443,6,4,0,0,1678200195200,1678200195380,180,3,396,1678200195200,1678200195380,180,2,241,1678200195334,1678200195334,0,1,155,"TLS","Web",1,1,"","","","","","web","7235061809"
119,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",27615,"157.148.32.167","2c:b2:1a:55:86:07","2c:b2:1a",8080,6,4,0,0,1678200195875,1678200195967,92,4,343,1678200195875,1678200195967,92,2,161,1678200195908,1678200195915,7,2,182,"HTTP_Proxy","Web",1,1,"","","","","","Unspecified","6528150706"
120,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49375,"123.112.23.43","2c:b2:1a:55:86:07","2c:b2:1a",59414,17,4,0,0,1678200177706,1678200192073,14367,229,32518,1678200177706,1678200192073,14367,229,32518,0,0,0,0,0,"STUN","Network",0,6,"","","","","","Unspecified","8308873265"
121,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49381,"124.236.98.6","2c:b2:1a:55:86:07","2c:b2:1a",7085,17,4,0,0,1678200177706,1678200192073,14367,229,32518,1678200177706,1678200192073,14367,229,32518,0,0,0,0,0,"STUN","Network",0,6,"","","","","","Unspecified","6664473653"
122,0,"47.92.21.249","2c:b2:1a:55:86:07","2c:b2:1a",443,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5910,6,4,0,0,1678200177816,1678200195153,17337,746,302521,1678200177816,1678200195113,17297,274,136055,1678200177816,1678200195153,17337,472,166466,"TLS","Web",0,6,"","","","","","Web","7516159411"
123,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49385,"220.197.181.38","2c:b2:1a:55:86:07","2c:b2:1a",38624,17,4,0,0,1678200177844,1678200186995,9151,27,3209,1678200177844,1678200186912,9068,14,1654,1678200178415,1678200186995,8580,13,1555,"DTLS","Web",0,6,"","","","","","Web","7168021561"
124,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1678200177980,1678200194849,16869,135,13992,1678200177980,1678200194849,16869,135,13992,0,0,0,0,0,"MDNS","Network",0,6,"dadb9d64-09ba-45be-af86-ed5e38a78138.local","","","","","Network","5991442610"
125,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49389,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200178995,1678200189105,10110,4,408,1678200178995,1678200189051,10056,2,124,1678200179049,1678200189105,10056,2,284,"STUN","Network",1,3,"","","","","","Unspecified","7176409137"
126,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",49399,"125.39.9.36","2c:b2:1a:55:86:07","2c:b2:1a",19302,17,4,0,0,1678200178995,1678200189122,10127,4,408,1678200178995,1678200189068,10073,2,124,1678200179063,1678200189122,10059,2,284,"STUN","Network",1,3,"","","","","","Unspecified","7167938611"
127,0,"192.168.2.115","20:1e:88:5e:a0:9c","20:1e:88",55560,"116.171.246.157","2c:b2:1a:55:86:07","2c:b2:1a",40166,17,4,0,0,1678200178995,1678200193959,14964,238,33796,1678200178995,1678200193959,14964,238,33796,0,0,0,0,0,"STUN","Network",0,6,"","","","","","Unspecified","6519713460"
